gene	conMean	treatMean	logFC	pValue	fdr
SYNE3	6.19836274509804	1.6433362035225	-1.91525952220339	4.3442585203951e-27	4.41323057064366e-26
SYNGR1	6.13798823529412	12.5984794520548	1.03741183537739	3.52822876646639e-08	6.05884209820182e-08
SYNGR3	0.995521568627451	3.74374011741683	1.91095581120388	5.4049651831534e-17	1.67137963668699e-16
SYNJ2	3.69872941176471	8.57736360078278	1.21350451792655	2.29088019590532e-19	8.57002392955614e-19
SYNM	17.5797	7.12718258317025	-1.30250666218847	3.51827914190051e-20	1.42386950523977e-19
SYNPO	130.926294117647	31.9803933463796	-2.03349527629306	1.9402395524912e-29	3.47416103424187e-28
SYNPO2	11.8226941176471	5.14954187866928	-1.19904283380195	6.10624070804742e-21	2.67925265307593e-20
SYT1	1.52403529411765	8.03758767123288	2.39886625531506	1.42553207955087e-15	3.96663409027541e-15
SYT12	0.134247058823529	2.76778590998043	4.36576996778246	7.09238980198632e-24	4.30364105517314e-23
SYT13	0.307437254901961	5.52671722113503	4.16805889290306	2.03851467032459e-06	3.1186387041419e-06
SYT14	0.00839803921568627	1.74650410958904	7.70020179708169	3.79511038645575e-27	3.90531900362341e-26
SYT2	0.279405882352941	1.37220313111546	2.29605976420583	2.1685945288993e-08	3.77103998923667e-08
SYT5	0.0964960784313725	1.45281585127202	3.9122377255247	1.90624975236571e-13	4.55026129891963e-13
SYT7	2.83294705882353	13.3390362035225	2.23527888357005	1.55650559627032e-15	4.3168410138138e-15
SYTL1	16.138662745098	40.8058665362035	1.33825553763439	1.30545810235275e-16	3.92801199907833e-16
SYTL3	20.362862745098	9.94353913894325	-1.03410906189757	1.02132241272509e-17	3.3306458681646e-17
TAC3	0.0834039215686275	2.98163698630137	5.15984559092238	3.1339994647077e-05	4.4464193750545e-05
TACC1	96.9820705882353	33.8501653620352	-1.51855517436272	1.12310847589903e-25	8.85694365251916e-25
TACC3	7.52690980392157	31.4696483365949	2.06383146840843	1.00782575071267e-28	1.47737844303711e-27
TACSTD2	407.304996078431	995.515589236791	1.28933439713418	5.77424917887967e-09	1.03861095342465e-08
TAF1A	4.18612352941176	9.86335362035225	1.23646337296069	3.93712213286732e-21	1.76010218264376e-20
TAF1D	11.9427	24.0272005870841	1.00853953233895	1.39768150568966e-16	4.19149222752468e-16
TAF2	12.6820960784314	25.8656988258317	1.02824695831643	2.52796177861267e-23	1.43463690513029e-22
TAF4B	3.87145882352941	11.4359545988258	1.56262759455989	1.3956035951426e-19	5.33466708324469e-19
TAGAP	16.9411823529412	6.77158277886497	-1.32296957469349	1.2741201162588e-21	5.9832867165652e-21
TAGLN	129.394682352941	64.495004109589	-1.00451901265522	1.47405549865038e-14	3.79215382760648e-14
TAL1	10.6524549019608	1.40226810176125	-2.92535183187983	1.10172185083474e-29	2.19385644662534e-28
TALDO1	164.045021568627	368.091167514677	1.16597132045724	3.42822516756799e-10	6.65006723955969e-10
TAMALIN	54.3721647058824	11.5650502935421	-2.2330967270377	1.04073729131736e-27	1.18774253339608e-26
TAPT1	24.6311254901961	9.05006673189824	-1.44448221633362	3.47891854373966e-29	5.77725467125246e-28
TARBP1	11.565131372549	28.8692422700587	1.31975158754029	4.84171172457577e-20	1.93510805190934e-19
TARBP2	14.7313294117647	29.5081009784736	1.00222344717219	9.7903484692494e-23	5.20391711351717e-22
TARS1	44.377162745098	139.172928767123	1.64898927568387	3.57330414188735e-28	4.60335679576537e-27
TARS2	16.7944274509804	34.8833066536204	1.05455418972889	4.55568749655242e-23	2.51354053497974e-22
TAS1R3	1.30706862745098	2.87146340508806	1.13545128402359	1.57684301591849e-06	2.42941430536523e-06
TAS2R5	0.84458431372549	1.71578532289628	1.02255569811993	2.84943517893773e-07	4.62271381288612e-07
TBC1D10C	15.5008333333333	6.65557201565558	-1.21971120811436	3.90840444195281e-20	1.57326679698285e-19
TBC1D31	1.90514901960784	5.51087045009785	1.53237636373125	6.99139317712171e-27	6.82015785314736e-26
TBC1D32	1.5294137254902	3.63011193737769	1.24703530905296	1.76901385620974e-15	4.87915343670842e-15
TBC1D7	3.45220196078431	10.1264612524462	1.55254133182484	2.44100929367829e-27	2.61141572693745e-26
TBCCD1	9.99668823529412	26.3611594911937	1.39889169422688	1.55994498725554e-23	9.05063054273186e-23
TBL1X	10.6503784313725	27.3429794520548	1.36026576256671	2.52803922522378e-15	6.90492769163388e-15
TBL1XR1	28.3057803921569	92.844960665362	1.71372690790101	2.06244154990348e-26	1.85509815891052e-25
TBRG4	18.1415921568627	53.4449984344423	1.55875386555743	3.31293960043478e-30	8.53589635169889e-29
TBX1	3.65288431372549	15.6997084148728	2.1036297950915	1.00561993323529e-13	2.43837548825604e-13
TBX15	0.756727450980392	2.60353698630137	1.7826272157774	8.08604811839224e-07	1.27222952311344e-06
TBX18	0.469750980392157	3.31349589041096	2.81838605236891	2.29018536029043e-12	5.10817653217927e-12
TBX2	51.9201588235294	12.9930454011742	-1.99855517713112	2.95135959161832e-26	2.58910865428787e-25
TBX21	6.36863137254902	1.80901291585127	-1.81578066024605	5.16950589800187e-23	2.83137927500703e-22
TBX4	41.4391294117647	4.88977162426615	-3.08315470288528	6.37127605261438e-30	1.39414259297158e-28
TBX5	21.5062843137255	4.92556438356164	-2.12639734203294	6.71290844909036e-28	8.15026771323462e-27
TBX6	1.70034901960784	6.21850469667319	1.87073680180973	1.83115210280175e-13	4.37409492921557e-13
TBXA2R	7.18363725490196	2.29078884540117	-1.64887001791961	4.62399650453539e-25	3.32422961784617e-24
TBXAS1	26.1326235294118	8.75039178082192	-1.57843245103151	1.45823306766855e-28	2.05937287098254e-27
TCEAL2	6.08567450980392	2.01821604696673	-1.59233655284371	2.56849459233802e-25	1.92575607339919e-24
TCF15	1.18659607843137	3.47499295499022	1.55018113302737	0.0050125318792597	0.0060989719630394
TCF19	11.2647764705882	41.9834301369863	1.89800135660301	7.41742224779493e-28	8.87002814592377e-27
TCF20	18.072268627451	40.7595542074364	1.17336065232418	8.8185671953788e-19	3.14472994465951e-18
TCF21	27.3751568627451	1.13662504892368	-4.59003891148939	8.80390984190239e-32	1.57735813812225e-29
TCF24	0.0770843137254902	1.12423679060665	3.86636481397263	2.3414483158571e-23	1.33439821495934e-22
TCF3	23.6497254901961	67.1115383561644	1.50473738965408	5.90895332341587e-26	4.90330539762985e-25
TCFL5	7.84780196078431	16.2596360078278	1.05093442051977	1.26300060980074e-20	5.34370768816039e-20
TCHH	0.564239215686275	4.98588238747554	3.14347000680142	0.00327657998289244	0.00403991838803935
TCIM	606.963990196078	160.274273972603	-1.92106805371777	1.85249712802339e-24	1.22121893190643e-23
TCN1	0.70076862745098	19.6768949119374	4.81142057700326	2.26358698230619e-10	4.44091445711032e-10
TCOF1	10.8341784313725	22.4772953033268	1.05287868996929	1.99133893863895e-19	7.49096322389648e-19
TCP1	69.887962745098	151.401507632094	1.1152636740911	2.2524565065715e-24	1.46415095306797e-23
TCP11L2	9.43721764705882	4.3336385518591	-1.12278274572082	1.15738991048074e-21	5.4616991196786e-21
TCTE3	1.11452352941176	3.57153953033268	1.68011901481439	6.82409323528408e-20	2.6931330830041e-19
TCTEX1D1	4.31826078431373	0.737354403131115	-2.55002026161607	4.96932552110362e-26	4.18283335843164e-25
TCTEX1D2	1.69428431372549	5.37321643835616	1.66510996224013	3.73839099876908e-15	1.00682259873093e-14
TCTEX1D4	4.41290980392157	0.958864970645793	-2.20233068881896	2.46813567997582e-20	1.01369897854938e-19
TDG	11.6921647058824	28.1094966731898	1.26551556370423	2.04252602204555e-26	1.84086407367403e-25
TDP1	5.25262941176471	12.5416992172211	1.25562111862956	3.06775142395209e-26	2.68423279162522e-25
TDRD10	8.64350196078431	1.16175068493151	-2.89531545098208	2.21709355050528e-29	3.87741265937973e-28
TDRD12	0.100609803921569	3.51994716242661	5.12871097236147	7.67466473505219e-08	1.29428822554889e-07
TDRD5	0.244064705882353	6.12484305283757	4.64933728833065	4.95578673388397e-16	1.42569948208326e-15
TEC	5.61739411764706	2.5994530332681	-1.11169293733553	3.92597827250801e-22	1.95661250118607e-21
TEDC2	0.709537254901961	12.1792048923679	4.10139770484438	1.48485433217746e-31	1.57735813812225e-29
TEK	72.0948960784314	4.70550039138943	-3.93747707320382	7.50009406146226e-32	1.57735813812225e-29
TEKT1	16.9662254901961	1.6621698630137	-3.35152591249236	1.77347612938648e-18	6.14098518154575e-18
TEKT2	17.1167823529412	2.80452700587084	-2.609582146055	1.00919162591835e-15	2.8415216144992e-15
TENM2	0.618323529411765	17.8717467710372	4.85317493264395	1.31256626629169e-13	3.16219792312707e-13
TENM3	1.58945490196078	3.82425362035225	1.26664612138666	0.00279149966147613	0.00345635139697533
TENM4	1.20046862745098	9.07945753424658	2.91900840285333	2.35064733452254e-23	1.33907551322316e-22
TENT5B	48.7036176470588	13.5618761252446	-1.84447216588253	3.96631494284817e-24	2.49646704165003e-23
TESMIN	0.491805882352941	6.58755812133072	3.74358288972955	3.51465727652578e-29	5.81512106499688e-28
TESPA1	4.8769431372549	1.81955107632094	-1.42239460195641	3.09133047812183e-21	1.39400039548877e-20
TET1	0.458145098039216	1.89176536203523	2.04585667224529	3.59607381159198e-18	1.21437985046308e-17
TET3	8.30087843137255	21.9982939334638	1.40605571933151	1.61558034241914e-18	5.62308589920103e-18
TEX101	0.392494117647059	2.59330352250489	2.72404813291052	2.04982916764985e-12	4.58266991098537e-12
TEX30	3.66408235294118	7.7152698630137	1.07426469051906	1.38187351150449e-16	4.14869341312478e-16
TF	0.293888235294118	1.48855812133072	2.34057604085566	9.43925066958505e-05	0.000129577349557771
TFAP2A	0.44128431372549	17.9961113502935	5.34983292351816	1.86689934230325e-30	5.50327686035724e-29
TFAP2B	0.0652313725490196	2.31129784735812	5.1469933907464	9.62715239153182e-07	1.50592265598507e-06
TFAP2C	8.8415137254902	46.952784148728	2.40884541279403	2.5036404576866e-26	2.21795602488365e-25
TFAP4	2.59410392156863	10.1145309197652	1.96312123256934	8.61215878894308e-29	1.28620305099027e-27
TFB2M	19.1698921568627	51.2365540117417	1.41833122747984	1.08531056673171e-26	1.02610489926084e-25
TFDP1	48.8973725490196	144.970950293542	1.56793498710446	2.92155096774104e-24	1.86760698936893e-23
TFEC	7.93875490196078	2.9518060665362	-1.42731481623557	5.84607892145304e-20	2.31731977447262e-19
TFF1	0.707249019607843	10.8464178082192	3.9388565677314	0.00027473468560993	0.000365798125287935
TFF2	0.148370588235294	5.14617729941292	5.11622412516787	1.90771582262058e-05	2.74467938205461e-05
TFG	20.3467549019608	49.8875954990215	1.29388241764236	7.71024758828869e-27	7.47279631654599e-26
TFPI	67.2922509803922	18.3829943248532	-1.87206860127344	8.34774051312645e-26	6.74060075763877e-25
TFR2	0.341043137254902	3.31623894324853	3.28152182340203	2.94450132720976e-27	3.10091360519961e-26
TFRC	126.136688235294	381.71421409002	1.59750494960166	2.85317407650884e-09	5.23165872700609e-09
TG	0.223721568627451	1.35011056751468	2.59330130578463	3.68474966506218e-15	9.92971218686532e-15
TGFA	10.7403980392157	40.0231886497065	1.8977886508172	6.26607970131085e-18	2.07909417663794e-17
TGFB2	14.2785176470588	6.77825479452055	-1.07486043701854	2.83803592028086e-17	8.95659723228422e-17
TGFBR2	280.973525490196	41.3001708414873	-2.76621454544864	6.73896674527599e-32	1.57735813812225e-29
TGFBR3	38.2938450980392	9.83550998043053	-1.96104076431338	1.64963469846031e-26	1.51405582388576e-25
TGIF2	20.4051803921569	45.949046183953	1.17109944937187	3.86084094852265e-16	1.12024959479915e-15
TGM2	456.678492156863	106.430269080235	-2.10127032990268	8.11386414787025e-28	9.52567650959967e-27
TGM5	0.0546019607843137	3.04092152641879	5.79941201665266	2.14920151359178e-24	1.40108013689052e-23
THBS1	288.126960784314	100.220564187867	-1.52352609901741	1.463672671973e-14	3.76687852541126e-14
THBS2	13.1639196078431	53.5966356164384	2.02555332120135	1.66106358790395e-12	3.73393598073447e-12
THEMIS2	78.6166490196078	25.7240068493151	-1.61171949246872	1.52618873597062e-26	1.40841244869032e-25
THNSL1	4.2485137254902	10.4691019569472	1.30110756185456	2.21170690543445e-20	9.11207047002457e-20
THOC3	4.14415490196078	22.8380671232877	2.46229072002624	4.57237369293452e-30	1.08111413709823e-28
THOP1	9.08890392156863	22.9635712328767	1.33716879563077	6.25966797491026e-26	5.18477161529223e-25
THRA	32.358437254902	15.3254872798434	-1.07820898904763	1.68913941882155e-22	8.75434598599222e-22
THSD1	19.3998882352941	6.87677495107632	-1.4962443029982	4.38001697486861e-19	1.60169580654662e-18
TICRR	0.343927450980392	8.14915342465753	4.56647401665699	1.87633889032013e-31	1.57735813812225e-29
TIE1	58.078131372549	8.35314500978474	-2.79760364785389	1.8564982676438e-31	1.57735813812225e-29
TIGD1	1.45174509803922	4.35128395303327	1.58365300368408	2.11039042327612e-22	1.08459768194332e-21
TIGD3	0.652607843137255	1.9802252446184	1.60137631065767	4.01702323662837e-14	9.99150405276129e-14
TIGD5	4.14721764705882	10.0887078277886	1.28252573703901	1.47753793127935e-22	7.70797511986186e-22
TIMD4	4.25666274509804	1.19420450097847	-1.8336728787041	5.16417245903753e-06	7.70829103034446e-06
TIMELESS	8.92375098039216	48.291315851272	2.43604161441087	3.31294695821807e-30	8.53589635169889e-29
TIMM10	58.3012137254902	120.172091780822	1.04350406687909	6.10180106011686e-22	2.97940022107189e-21
TIMM44	14.2256725490196	30.5415964774951	1.10227861636922	6.53463151098542e-23	3.53887124066643e-22
TIMM50	17.4242490196078	40.9632675146771	1.23323432163298	1.78471441633813e-24	1.17883705161356e-23
TIMM8A	4.12358039215686	13.47885518591	1.70872852842185	3.69889696839715e-29	6.07528077497931e-28
TIMM8B	56.5628294117647	113.601568493151	1.00605656000624	1.93488448874163e-16	5.71866801280664e-16
TIMMDC1	59.0904156862745	125.94376183953	1.09178361219681	1.36154320871955e-24	9.15904078770436e-24
TIMP2	257.744903921569	118.267969667319	-1.12388449951598	9.2906109946871e-20	3.60956946875599e-19
TIMP3	1269.49670980392	257.580728571429	-2.30116009148526	8.70004858787723e-28	1.01520618828808e-26
TINCR	7.40148431372549	17.8171440313112	1.26737957421056	6.3833717895219e-05	8.86918828139705e-05
TIPARP	90.283531372549	44.5975684931507	-1.01749779454453	1.49507031082703e-15	4.15242630456197e-15
TIPIN	4.72045882352941	11.7991273972603	1.3216811693074	8.25420435533509e-24	4.97944651480693e-23
TJP1	66.4241039215686	29.5864068493151	-1.16677236288362	1.91356470780112e-22	9.86825020026086e-22
TJP3	21.4364215686275	9.51587221135029	-1.17165629042507	3.89671739812314e-17	1.21696927115569e-16
TK1	18.7050862745098	227.056349510763	3.60154785629108	4.33350297740076e-31	2.08208625259387e-29
TK2	10.7244	5.13192602739726	-1.06332465485826	3.07807861656768e-27	3.22648597843791e-26
TLCD1	13.4020196078431	29.9657677103718	1.16086491265033	2.85869150326414e-13	6.74977159593724e-13
TLCD2	16.1598607843137	7.02939138943249	-1.20094307938267	2.03918428963665e-21	9.31995752262633e-21
TLCD3A	23.3093450980392	65.1984741682975	1.48392973072523	3.34148567900145e-21	1.50327884545813e-20
TLCD4	8.08280196078431	3.62739902152642	-1.1559200466504	1.15797039435767e-17	3.75721179865967e-17
TLE2	46.6113352941176	16.6878829745597	-1.4818798969846	1.34778586492804e-23	7.89434141535508e-23
TLL1	3.79248039215686	1.39047142857143	-1.44756762101553	5.41536003060456e-19	1.96489565651215e-18
TLL2	0.0962156862745098	1.11603424657534	3.5359653688851	7.44030793742976e-26	6.06225693803495e-25
TLN1	248.953392156863	116.187304500978	-1.09942323558496	1.61236578421005e-21	7.47033303109811e-21
TLR2	41.0956941176471	16.6658880626223	-1.30208904530871	3.29035142726994e-25	2.42881545213622e-24
TLR3	13.2555568627451	3.6851530332681	-1.84680084230692	1.41610064568149e-27	1.57875927476018e-26
TLR4	18.5806411764706	4.4044831702544	-2.07675564093179	1.29922886430648e-29	2.4810417542615e-28
TLR7	8.4604568627451	2.51386653620352	-1.75082751304553	1.65928162738801e-22	8.60951623803441e-22
TLR8	18.8341588235294	3.97183913894325	-2.24547250123252	5.31331828420836e-27	5.30194026000177e-26
TLX1	0.0129235294117647	3.52367671232877	8.09093763339445	2.33700015624116e-16	6.86655910977408e-16
TLX2	0.0421372549019608	1.37992133072407	5.03334588055027	2.86207634820813e-23	1.60936662961924e-22
TLX3	0.00496862745098039	1.77638082191781	8.481877813323	2.78615774479005e-16	8.14373581130341e-16
TM4SF18	14.2175392156863	2.85757397260274	-2.31480903325726	2.60860368669279e-25	1.95009736290362e-24
TM4SF19	0.602356862745098	3.12134305283757	2.37347656463244	6.48435624317033e-08	1.09829749892162e-07
TM6SF1	8.12946666666667	1.92653483365949	-2.07715243586507	2.44907084317877e-30	6.74803021938416e-29
TMC5	36.797568627451	9.21944363992172	-1.99685884744087	2.59627871785991e-25	1.94195894569677e-24
TMCC2	3.54290980392157	7.27653953033268	1.03831778030518	0.00120155823038496	0.00153155684660138
TMED3	10.2542588235294	22.2740506849315	1.11914072793726	4.58058663032697e-25	3.29826667178904e-24
TMEM100	156.576117647059	4.96457436399217	-4.97905033266127	1.62961302606729e-30	4.9777382385457e-29
TMEM106C	36.8359725490196	96.4945810176125	1.38933259180974	1.51697567774353e-21	7.05257872769125e-21
TMEM108	7.04464901960784	3.36504442270059	-1.06590227968658	2.25345062040603e-19	8.44169783013471e-19
TMEM117	2.70742549019608	18.6167146771037	2.7816049607923	2.39042245044619e-28	3.18904086002708e-27
TMEM119	63.0827960784314	25.07045518591	-1.33125841711453	3.74955142446409e-19	1.37974090437966e-18
TMEM125	205.428105882353	23.608081409002	-3.12128087321398	1.58276832958252e-31	1.57735813812225e-29
TMEM130	13.9252215686275	3.26107671232877	-2.09427999891955	1.0503944737195e-25	8.34695824564318e-25
TMEM132A	6.45423137254902	61.9571690802348	3.26295402476646	5.70163971813616e-31	2.46723839213321e-29
TMEM134	13.1138392156863	26.8219970645793	1.03232654717364	6.42532122535797e-19	2.31823254579257e-18
TMEM139	7.63410196078431	1.02478649706458	-2.89713508378701	1.33091831086987e-28	1.89014572042732e-27
TMEM140	55.6146196078431	27.7169156555773	-1.00469745606274	3.17479427513267e-22	1.59578918498013e-21
TMEM145	0.181566666666667	1.40881506849315	2.95591097366314	3.25049639592096e-16	9.47028547806063e-16
TMEM14A	52.610562745098	189.06184148728	1.84543382534617	1.22395923070532e-25	9.61295728548722e-25
TMEM150B	22.0983	4.22690371819961	-2.38626223313215	6.81779329137421e-29	1.05076515099136e-27
TMEM154	4.84115490196078	9.91326086105675	1.03400843786203	1.32280939853221e-05	1.92138243029407e-05
TMEM156	2.35145098039216	6.1169614481409	1.37926392627226	3.92809957692068e-05	5.53641010418688e-05
TMEM158	3.15948039215686	37.2130976516634	3.55805126915811	1.03049985672036e-25	8.20328924857405e-25
TMEM163	18.3241019607843	4.06923033268102	-2.1709146461527	1.82097150982291e-28	2.52931443972419e-27
TMEM17	3.79527450980392	9.01455440313111	1.24805194117862	6.53871424621135e-13	1.50467327489517e-12
TMEM170B	7.11475294117647	2.86197749510763	-1.31380133262177	1.36340792101019e-22	7.1484933365276e-22
TMEM171	0.713807843137255	9.87722426614481	3.79049800875666	3.58722352461818e-29	5.92069831159026e-28
TMEM177	5.08955490196078	17.9263549902153	1.81647077271775	4.8229235787983e-29	7.71496341674832e-28
TMEM178A	8.52155882352941	3.51322876712329	-1.27831984049122	1.02929896833207e-20	4.41160805442898e-20
TMEM179	0.0449705882352941	1.76028493150685	5.29068340659653	1.05899951590467e-08	1.87804445871916e-08
TMEM182	1.69702941176471	4.9933228962818	1.55698863353168	9.54557398486653e-26	7.64835574894261e-25
TMEM184A	2.27975490196078	12.2935424657534	2.43095006506812	4.05268733301227e-19	1.48602204462245e-18
TMEM198	2.49386078431373	5.75384227005871	1.20614474172246	3.52619806634758e-09	6.42385644228291e-09
TMEM201	6.68105294117647	16.0957939334638	1.26853634422794	3.22997729680421e-23	1.80571415372869e-22
TMEM204	109.468470588235	23.1033489236791	-2.24434150425718	9.73447753095853e-30	1.98228025860439e-28
TMEM213	7.80194705882353	1.18069843444227	-2.72419367986584	4.84288665538449e-22	2.39325815279451e-21
TMEM220	9.58771960784314	2.46363718199609	-1.96039791103617	4.29619834006666e-30	1.028423796163e-28
TMEM221	0.537349019607843	1.30522798434442	1.28037046567457	0.0238497290599362	0.0274974544866096
TMEM231	10.6153078431373	5.18063718199609	-1.03494475460162	1.99009202867506e-09	3.68007567170826e-09
TMEM237	7.10470196078431	19.929981409002	1.48809432900043	1.33633000351242e-24	9.00288990889281e-24
TMEM243	40.8057980392157	14.2824174168297	-1.51453396924012	9.43763611743197e-30	1.93349810654703e-28
TMEM245	57.9213901960784	28.1676432485323	-1.04005736930454	1.55883247554913e-22	8.10076876535366e-22
TMEM255B	7.25254705882353	2.30935988258317	-1.65099473632292	1.07477503686671e-26	1.01685618589611e-25
TMEM267	10.5030294117647	23.7666747553816	1.17813455934994	3.15336899534272e-20	1.28233839777476e-19
TMEM270	0.593990196078431	2.68850371819961	2.1782924424833	6.16479801818224e-10	1.17591039903191e-09
TMEM273	26.5701862745098	5.39036066536204	-2.30135463104369	3.36226575234904e-31	1.88794211068733e-29
TMEM38B	8.43112352941177	17.6531933463796	1.0661323788611	2.23750505729815e-08	3.88584458175744e-08
TMEM40	1.24667843137255	21.8570908023483	4.13194010078071	5.01753749576182e-26	4.21804319615693e-25
TMEM41A	12.0817843137255	32.0370679060665	1.40690857891465	2.03331626533437e-24	1.33585415563403e-23
TMEM44	10.3940274509804	22.3498273972603	1.10450891550889	8.75207097633644e-10	1.65399930363267e-09
TMEM45A	9.74603725490196	41.0809324853229	2.07558128692946	3.17977776191114e-11	6.59247229170183e-11
TMEM47	53.0354529411765	14.6254201565558	-1.85847901875862	5.58048933325899e-27	5.56030896592839e-26
TMEM52	1.35077450980392	6.34517025440313	2.23187201525497	4.25439622669225e-16	1.23047565245441e-15
TMEM54	53.809	118.708135616438	1.14149941217145	1.41478030448084e-21	6.59790980683793e-21
TMEM63C	0.38671568627451	4.71433522504892	3.60770915832944	1.69882995262432e-21	7.85209662550894e-21
TMEM69	32.2706156862745	77.0014195694716	1.25466393998934	2.69719571262558e-28	3.5492046117113e-27
TMEM74B	3.50847450980392	1.47844129158513	-1.24676692515336	4.81166023622456e-14	1.19066591450818e-13
TMEM79	4.10161960784314	31.1028514677104	2.92278124596729	3.75336180220273e-30	9.28097759918298e-29
TMEM88	37.5388568627451	5.64797886497065	-2.73257812264285	1.56283290674039e-30	4.79541069861409e-29
TMIE	2.5315431372549	1.19645107632094	-1.0812556625196	1.06650868834434e-15	2.9979041851628e-15
TMOD1	10.8764117647059	4.23857514677104	-1.35955140545428	1.01476345932484e-22	5.38330120497046e-22
TMPO	24.4352509803922	58.0512088062622	1.24836218585858	3.83653858582047e-21	1.7157041221319e-20
TMPRSS11A	0.0832882352941176	26.0578573385519	8.28939001974406	1.01074612405024e-24	6.94810764806634e-24
TMPRSS11B	0.00852549019607843	1.23762915851272	7.18158058865353	5.44663395117122e-12	1.1841385664213e-11
TMPRSS11D	0.188856862745098	41.2117626223092	7.76961914873721	2.08678865318726e-23	1.19675843147057e-22
TMPRSS11E	0.342941176470588	54.283586888454	7.30641110536284	7.05632038993921e-28	8.52905286968141e-27
TMPRSS11F	0.021743137254902	4.77011272015656	7.77731943030272	2.50700505994583e-25	1.88458103086462e-24
TMPRSS13	8.17865882352941	21.9708338551859	1.42565343766373	2.32002295991669e-12	5.17301898956816e-12
TMPRSS2	90.3774764705882	13.8162581213307	-2.70959633320234	3.07718753859676e-29	5.21268619304829e-28
TMPRSS4	1.80038039215686	90.6598516634051	5.65409013798247	1.53379930882479e-28	2.1481145714153e-27
TMSB4X	5516.02829607843	2566.8459890411	-1.10363312090105	4.31054019373516e-24	2.69678420554302e-23
TMTC3	11.5418117647059	39.9681007827789	1.79197931252015	2.33949099113495e-26	2.0848493644431e-25
TMTC4	6.47498039215686	14.0701504892368	1.11969003012012	1.16885252036484e-13	2.8215077454676e-13
TNC	56.3927431372549	222.09174148728	1.97757431963724	2.96108630302176e-07	4.79693138674067e-07
TNFAIP8L2	34.3308117647059	11.2348371819961	-1.61152475397432	1.04377304109634e-26	9.88910865111697e-26
TNFAIP8L3	14.7669215686275	4.82048258317025	-1.6151196132299	4.46988970465361e-26	3.78832271830059e-25
TNFRSF10C	10.0941137254902	1.53165048923679	-2.72035521787498	7.17323133292061e-29	1.09802490051883e-27
TNFRSF10D	22.5126882352941	10.2455518590998	-1.13574064424605	1.16089895956489e-13	2.80380981271656e-13
TNFRSF18	4.64771568627451	50.9817616438356	3.45538750279636	1.30611030941699e-26	1.21612381292681e-25
TNFRSF1B	107.447952941176	43.1572874755382	-1.31596190090154	8.79118150156871e-23	4.69872293953599e-22
TNFRSF21	58.3241666666667	176.115160665362	1.59435341291062	3.51121456686763e-18	1.18690305125889e-17
TNFRSF25	3.31112745098039	14.3210739726027	2.11274523918749	3.0616902143537e-20	1.2465584916764e-19
TNFSF11	0.423733333333333	1.94702485322896	2.20004277069746	2.84880615562836e-19	1.05955184317186e-18
TNFSF12	70.118668627451	17.8230399217221	-1.9760551774435	9.48841811188298e-32	1.57735813812225e-29
TNFSF13	36.0829156862745	8.95692465753425	-2.01024054461793	1.66922883858972e-31	1.57735813812225e-29
TNFSF14	4.84354901960784	1.54438610567515	-1.64903106267568	5.14209518268906e-21	2.27319669487508e-20
TNFSF15	7.11680392156863	3.1465469667319	-1.17746001077588	8.25911688601031e-18	2.71569257374635e-17
TNFSF18	1.24682549019608	4.48369217221135	1.84642767840095	0.00276680649992972	0.00342734923514217
TNFSF4	2.21429411764706	4.76883111545988	1.10678882824297	2.96108221777442e-07	4.79693138674067e-07
TNIP3	12.8514078431373	4.21015655577299	-1.60998062571417	1.86994607936118e-05	2.69320909083159e-05
TNK2	11.3827411764706	27.5380225048924	1.27457693643007	4.10168890066724e-14	1.01926931433662e-13
TNNC1	200.616739215686	6.35884227005871	-4.97953405397538	9.69315792738189e-32	1.57735813812225e-29
TNNI1	1.03747058823529	2.20818806262231	1.08979260859817	3.09050125669136e-09	5.65684076282403e-09
TNNI3	0.305521568627451	1.61869569471624	2.40548565555899	1.14406191048888e-05	1.67009590500526e-05
TNNT1	4.55250392156863	40.2046585127202	3.14263051105992	1.07921670823535e-14	2.80958441532693e-14
TNS1	221.420480392157	27.3827056751468	-3.01545176013031	9.79723545295711e-32	1.57735813812225e-29
TNS2	89.0236058823529	16.4241921722113	-2.43836552503684	1.32070590744613e-31	1.57735813812225e-29
TNS3	93.6611960784314	28.9355084148728	-1.69461046837501	1.92699646743944e-26	1.7425605843523e-25
TNS4	2.31975882352941	98.4042569471624	5.40667400082899	1.33424099866815e-27	1.49119103667373e-26
TNXB	40.6729764705882	1.83802211350294	-4.46784454276157	1.63408749783268e-31	1.57735813812225e-29
TOM1L2	47.9545647058824	23.1621763209393	-1.04989733373957	1.08868586661242e-21	5.16274952059511e-21
TOMM22	81.0982117647059	184.738917808219	1.18774581387308	8.2922474783262e-24	4.99347159700633e-23
TOMM40	34.7365235294118	95.88975518591	1.46492331193053	2.67920094031195e-26	2.36108954929188e-25
TOMM70	36.4693019607843	75.1771984344423	1.0436125665859	5.20735685680774e-22	2.55652817904587e-21
TONSL	2.47841568627451	17.2510279843444	2.79919224886007	1.19644683837677e-29	2.32421063943747e-28
TOP1MT	8.50043921568627	25.7817109589041	1.60073871685075	1.26344182994855e-24	8.55023967224831e-24
TOP2A	5.63733921568627	114.742517808219	4.34724188904859	2.3701072909794e-31	1.62727026226264e-29
TOPBP1	12.4405588235294	42.3495219178082	1.76729439107202	2.23329806711672e-27	2.40444634801777e-26
