conMean	treatMean	logFC	pValue	fdr
RGN	15.9155882352941	2.39988043052838	-2.72940604632422	4.34097140867367e-30	1.03730008829209e-28
RGS16	92.6396470588235	43.3393945205479	-1.0959507587299	1.62624136641831e-16	4.84570396998755e-16
RGS18	6.50111764705882	2.00457671232877	-1.69739013357399	3.78956469292845e-22	1.8900226420106e-21
RGS2	199.949856862745	77.9371970645793	-1.35925429594256	2.35587385840576e-17	7.4839183440791e-17
RGS3	23.8299666666667	9.17472544031311	-1.37704004337175	2.00327675414668e-26	1.80669602256074e-25
RGS5	114.940949019608	24.9072581213307	-2.20625474758535	3.21770763859322e-27	3.35461550800363e-26
RHEX	9.31830784313726	2.91433189823875	-1.67690280479086	2.38152713300468e-24	1.54507437879367e-23
RHOB	809.524476470588	248.844559882583	-1.70182985408942	3.44491078034487e-26	2.99483196686646e-25
RHOBTB2	71.2242470588235	11.4640968688845	-2.63524576010643	2.42369229509444e-30	6.70538313034222e-29
RHOJ	38.2101098039216	6.12157495107632	-2.64197962301085	2.72043573472924e-31	1.66948579576179e-29
RHOU	48.0659647058824	17.6555180039139	-1.44489653996044	6.29258776104363e-24	3.86691977068048e-23
RIBC1	5.92969607843137	2.04092309197652	-1.53873634417408	3.23686079786821e-14	8.11830905294793e-14
RILP	40.9786529411765	12.8862403131115	-1.66904115588067	4.91885444172296e-31	2.22105196714721e-29
RILPL2	32.9099764705882	13.0337426614481	-1.33627357924924	8.96271382411031e-30	1.84179397325637e-28
RIN3	26.3689823529412	10.7146722113503	-1.29925417991703	5.68601918323557e-26	4.73286623838324e-25
RIPOR1	50.7652392156863	22.2414301369863	-1.19059141271656	3.86441534442531e-25	2.81410310491295e-24
RIPOR2	12.6582156862745	3.60082641878669	-1.81367409562812	2.82759821850166e-25	2.10564829277391e-24
RMDN2	7.62533921568627	2.83494422700587	-1.42748116501802	7.49173282391738e-28	8.89591060624002e-27
RMDN3	62.5578470588235	29.3064520547945	-1.09397254213972	2.3664784363545e-28	3.16962553266092e-27
RNASE1	2569.11866078431	387.083873385519	-2.73055541732993	3.65924055433553e-31	1.95270382308632e-29
RND1	89.7705823529412	9.81392602739726	-3.19334045179795	1.80795619066051e-18	6.24919227359098e-18
RNF122	54.2903470588235	23.6948716242661	-1.19612086187394	3.16551432262677e-15	8.57324149845216e-15
RNF125	9.03660784313725	2.75298375733855	-1.7147852181642	4.67660760006869e-27	4.72242926017408e-26
RNF128	33.4907960784314	15.3544532289628	-1.12510753045246	7.53906106849184e-16	2.13833746818715e-15
RNF144B	66.6084745098039	28.7152078277886	-1.21389073785155	8.90175439139292e-21	3.8409263674719e-20
RNF145	198.747635294118	94.5113138943249	-1.07237874629903	2.33888691479688e-25	1.76606891703986e-24
RNF180	6.92185882352941	1.9848011741683	-1.80216502315013	5.44234994002897e-28	6.73485950083658e-27
ROBO2	5.38496078431373	1.81088884540117	-1.57223784386057	2.09233852907589e-19	7.85563362934642e-19
ROBO4	69.0352588235294	5.57682054794521	-3.6298186335675	7.42032096558553e-32	1.57735813812225e-29
ROPN1L	14.6602901960784	2.47754050880626	-2.56493311009855	1.60261823263777e-18	5.58084827414045e-18
ROR1	15.4474725490196	2.06824833659491	-2.90088948273075	2.42364902951403e-30	6.70538313034222e-29
RORC	17.785937254902	3.43388375733855	-2.37282389358204	1.71500140506335e-26	1.56767416756723e-25
ROS1	55.9673960784314	9.91073463796478	-2.49752271996576	3.75707854791683e-28	4.79889474696548e-27
RPGR	8.4880431372549	3.59613718199609	-1.23898393177042	1.43967186513121e-21	6.70472916562141e-21
RPH3AL	13.7469509803922	4.87511115459883	-1.49560465162948	9.5404348600479e-25	6.59189574350724e-24
RPS6KA2	88.7476196078431	15.6231863013699	-2.50601970724284	1.687089629163e-31	1.57735813812225e-29
RRAD	184.539568627451	26.468002739726	-2.80160895029888	8.52483001575236e-25	5.91437461678688e-24
RRAS	359.421098039216	122.305732681018	-1.55518307055627	1.72667091080317e-27	1.89065563396217e-26
RSAD2	31.3946235294118	14.9029426614481	-1.07492028599855	6.326912828466e-11	1.28624870052193e-10
RSPH1	27.298762745098	3.61995342465753	-2.91479252530637	9.77867523291957e-17	2.96811812768991e-16
RSPH14	3.13884509803922	1.43893209393346	-1.1252353236599	0.0105008614754643	0.012465675791809
RSPH4A	16.408062745098	2.38433405088063	-2.78274663378012	2.04943928630453e-20	8.47716905771981e-20
RSPH9	6.85307058823529	1.58231174168297	-2.11471668448438	2.47279447350085e-14	6.26246448822641e-14
RSPO1	7.60687058823529	0.417085518590998	-4.18888793428516	1.37167665986776e-31	1.57735813812225e-29
RSPO2	7.30055490196078	0.893615264187867	-3.03028039042221	4.62238224916131e-30	1.09102767038334e-28
RSPO3	4.18135098039216	1.99501409001957	-1.06757021183884	4.20459555878736e-19	1.5396365494592e-18
RSPO4	13.2059470588235	3.57994403131115	-1.88317882972338	7.68298907813925e-23	4.13595493209847e-22
RTKN2	80.1356117647059	4.82545518590998	-4.05370656623416	8.59592876689162e-31	3.20590876468826e-29
RTN1	11.2790176470588	3.72858512720157	-1.59694123566649	8.93420649187395e-25	6.1825632213854e-24
RUNX1T1	3.39721764705882	0.863968297455969	-1.97530336919794	1.67973741490907e-24	1.11604994284879e-23
RXFP1	6.34094901960784	1.08568454011742	-2.54609380774701	2.5907596154055e-28	3.42584187733493e-27
RXRG	8.31024509803922	1.01974148727984	-3.02668756404079	9.81782408930962e-30	1.99624161189411e-28
RYR2	1.92945882352941	0.911873776908024	-1.08129021267075	1.01730764549953e-17	3.31835480113292e-17
S100A3	42.2628078431373	15.256888258317	-1.46992787464685	1.33506932398679e-14	3.45037728620705e-14
S100A4	1366.39259019608	284.115350097847	-2.26582337227284	1.12469469709542e-29	2.21995659436919e-28
S1PR1	113.456294117647	10.1202679060665	-3.48681725938109	8.34662598043978e-32	1.57735813812225e-29
S1PR4	35.7964333333333	7.14649843444227	-2.32450740444581	2.74668229553411e-30	7.34319264463633e-29
SAMD14	2.51476078431373	1.03486536203523	-1.28097808818064	3.22624173585896e-16	9.40769741715965e-16
SAMD4A	15.0201784313725	5.43135557729941	-1.46751773025767	8.59455921894348e-22	4.11910991804222e-21
SAMD9L	32.5935235294118	13.8690700587084	-1.23271426723809	9.87705705473764e-19	3.51013812308536e-18
SAMHD1	90.8338803921569	28.190411741683	-1.68802596321625	8.78871662832549e-29	1.30535438588573e-27
SAMSN1	18.5553764705882	7.834228962818	-1.24397407405837	2.23113956038288e-17	7.10274146427889e-17
SASH1	38.0761274509804	9.27130802348337	-2.03804195818887	1.29923451615649e-29	2.4810417542615e-28
SASH3	58.6973843137255	21.2114628180039	-1.46845209737473	3.64933882486201e-24	2.3077153852207e-23
SAXO2	9.00698235294118	1.85344442270059	-2.28083497960418	1.48690034301872e-12	3.34969599495835e-12
SBSPON	13.6952882352941	6.22171428571429	-1.13829557987424	8.47726603853343e-20	3.30594723917779e-19
SCAI	6.54954901960784	3.12483385518591	-1.06761608591729	1.0180923511981e-19	3.93060425006844e-19
SCARA5	28.7257156862745	1.45780254403131	-4.30047560899847	4.8651827048297e-30	1.13054787776086e-28
SCARF1	29.6915294117647	6.52787064579256	-2.18536703379339	6.04977959841057e-30	1.3389848255433e-28
SCEL	98.720031372549	14.2516260273973	-2.79221632120913	3.10473087514048e-28	4.04603972444707e-27
SCGB1A1	1912.73357058824	102.510851076321	-4.22178739464442	2.16895273373616e-20	8.94684719161989e-20
SCGB2A1	8.17566862745098	2.69694911937378	-1.60000841883544	1.4020576593749e-14	3.61588929498004e-14
SCGB3A1	1254.83899607843	116.187521722114	-3.43297522900886	2.90914940100587e-25	2.15804935729356e-24
SCGB3A2	1048.09509803922	175.482036399217	-2.57837436597048	2.6939394144638e-23	1.52116007589487e-22
SCIMP	14.5574392156863	3.08351663405088	-2.23910806076179	1.75083030587939e-29	3.18570888944443e-28
SCN4B	23.8057274509804	4.39992563600783	-2.43575766937253	8.17619254545773e-27	7.90736214586138e-26
SCN7A	31.3083176470588	1.58344344422701	-4.30540874258878	9.48759658581573e-32	1.57735813812225e-29
SCNN1B	86.9690921568627	20.2607851272016	-2.10181269315116	5.80377297462809e-27	5.75306453233876e-26
SCNN1G	30.2502352941176	8.33396731898239	-1.85987101633875	1.76815628432822e-24	1.1684717569611e-23
SCTR	22.9751647058824	3.72777397260274	-2.62368891170546	1.31798920571782e-28	1.87702239097007e-27
SCUBE1	10.4988549019608	0.814361643835616	-3.68841856060247	3.47055519966967e-31	1.90480591990322e-29
SDC4	993.307154901961	401.759367710372	-1.30590824017866	4.11060564236025e-21	1.83401476462345e-20
SDCBP	274.223782352941	121.806488062622	-1.17076271490815	4.92425208874764e-28	6.13871906280534e-27
SDR16C5	87.5260450980392	22.9616477495108	-1.93048620826027	3.79203663143574e-25	2.76437832402883e-24
SEC14L4	9.77909607843137	3.53538395303327	-1.46783421273562	3.04177120857731e-18	1.0331308952705e-17
SEC14L6	21.8772843137255	1.70870939334638	-3.67845470522001	2.37009087026778e-31	1.62727026226264e-29
SECISBP2L	68.9478098039216	16.0980765166341	-2.09861640601748	3.39803628582779e-31	1.88794211068733e-29
SECTM1	70.2595823529412	29.891152446184	-1.2329764798634	4.03614581331073e-19	1.48036074615259e-18
SELE	35.5886803921569	5.02578571428571	-2.82399737445123	2.16857877838587e-13	5.15638994135041e-13
SELENBP1	390.004809803922	33.8148745596869	-3.52776200934472	8.43630190472438e-32	1.57735813812225e-29
SELENOP	79.8712274509804	30.5793604696673	-1.38511765021789	9.44539540250869e-23	5.02848120383556e-22
SELP	40.0232921568627	5.63701487279843	-2.82783656345331	1.12468979363151e-29	2.21995659436919e-28
SELPLG	139.688537254902	29.8540784735812	-2.22621369719222	8.96499457323183e-31	3.24494347810195e-29
SEMA3B	55.8003254901961	8.47897964774951	-2.7183109696838	2.66633487982499e-29	4.56830769583015e-28
SEMA3E	7.35394117647059	2.12867338551859	-1.78856303074267	6.31974329240566e-22	3.08165722303238e-21
SEMA3G	46.9971705882353	4.61425205479452	-3.34840518467174	1.7171107405731e-30	5.19791751311153e-29
SEMA5A	30.3744058823529	8.86670528375734	-1.77638616177447	6.96206650121208e-22	3.37382842185443e-21
SEMA6B	17.2178647058824	8.03131761252446	-1.100197636431	1.51035290444463e-08	2.65580549139189e-08
SEPTIN4	8.21007843137255	2.06403796477495	-1.99192649707991	4.81590698694898e-30	1.12296800355462e-28
SERINC1	422.988123529412	169.759140313112	-1.31712790122033	1.06817366178209e-29	2.14604354281548e-28
SERPINA1	980.871494117647	178.583545009785	-2.45746498432199	1.09847753763479e-28	1.59296941306201e-27
SERPINB6	45.086762745098	19.0177418786693	-1.24535797318133	8.58580276698843e-27	8.27388651277202e-26
SERPIND1	22.6184019607843	5.43317240704501	-2.05763027051384	3.28722315895584e-17	1.03226641406096e-16
SERPING1	428.157109803922	111.323053620352	-1.94338789465088	2.09423275700419e-30	6.01579498985395e-29
SERTAD1	114.122354901961	41.8153342465753	-1.44847742202754	1.49632044136755e-16	4.47141343249833e-16
SERTM1	16.0446529411765	0.868655772994129	-4.20716418749215	2.60718537644307e-29	4.48974614379565e-28
SESN1	31.1822411764706	12.4485467710372	-1.32474728971709	1.46332897439589e-23	8.51939283010908e-23
SESTD1	23.4819039215686	11.2653444227006	-1.05965796474361	3.31689323099438e-20	1.34438233298274e-19
SFRP5	17.7616588235294	4.11914363992172	-2.10834998546588	6.47606876470848e-21	2.83414600947582e-20
SFTA2	407.075696078431	26.1059962818004	-3.96284396748406	1.57920579482239e-31	1.57735813812225e-29
SFTA3	56.3012235294118	4.52481604696673	-3.6372352282638	3.92817918807172e-31	2.0397825853137e-29
SFTPA1	22515.0541156863	1006.62609667319	-4.48329013499121	1.03344532215779e-31	1.57735813812225e-29
SFTPA2	24036.0198	1297.94244657534	-4.21089969760766	2.06460004198325e-31	1.59280943810376e-29
SFTPB	11861.3932705882	1167.52230665362	-3.34475146319991	2.80832586338308e-31	1.69264319113995e-29
SFTPC	22760.4356509804	361.373646966732	-5.97689305983484	6.05446045837878e-32	1.57735813812225e-29
SFTPD	563.062760784314	40.1690559686888	-3.8091392772325	1.89638122320677e-31	1.57735813812225e-29
SFXN3	55.973131372549	26.9846232876712	-1.05259691336912	8.33014961496656e-23	4.47178329827688e-22
SGCA	25.4796333333333	3.07789412915851	-3.04932900351868	3.21107343522542e-30	8.40168652111984e-29
SGCD	6.23470392156863	2.34291174168297	-1.41201844147586	4.75276222620217e-19	1.73471324184795e-18
SGCE	8.45885098039216	3.99660332681018	-1.08168731753768	1.09717481647323e-19	4.22623600490872e-19
SGCG	12.1708509803922	2.44802974559687	-2.31373705096859	2.77212129235412e-25	2.06661565809348e-24
SGIP1	2.50726862745098	1.14350450097847	-1.13265452965466	1.44180951415584e-17	4.64801104360506e-17
SGMS2	66.9276666666667	9.40459960861057	-2.83116428889276	5.45420838951874e-30	1.2459774529085e-28
SGSM1	2.87155882352941	1.02190978473581	-1.49056627618663	4.93896463866561e-22	2.43454669893637e-21
SH2B3	44.0987784313726	16.5445029354207	-1.41438674478351	2.02819093908979e-25	1.55054393367221e-24
SH2D3C	66.8063882352941	9.06648767123288	-2.88137039571606	1.85650257031359e-31	1.57735813812225e-29
SH3BGRL	304.531715686274	126.347912524462	-1.26919065774208	3.13608878772409e-28	4.07118603106374e-27
SH3BGRL2	39.1451529411765	16.7970048923679	-1.22062967407873	8.74657847727195e-22	4.18750856576314e-21
SH3BP5	16.8675078431373	3.99764442270059	-2.07702477273703	7.87479626728052e-28	9.29349863676174e-27
SH3D19	59.1108019607843	22.2564422700587	-1.40919880000813	1.07225955158483e-27	1.21959361465432e-26
SH3GL2	3.9537	0.812522309197652	-2.28272407562673	8.2148046536264e-27	7.93901772574159e-26
SH3GL3	5.04780196078431	2.47917671232877	-1.02579420209769	2.62444353654539e-14	6.63780670417747e-14
SH3KBP1	44.0989058823529	21.3005487279843	-1.04985226567964	3.14330623306415e-23	1.75944646981713e-22
SHANK2	7.13469607843137	3.04529178082192	-1.22827151075992	3.68299526712631e-18	1.24279549145893e-17
SHANK3	27.131262745098	10.107462035225	-1.42453541050086	5.83911275425383e-22	2.8573345884444e-21
SHC3	9.23578235294118	1.47222309197652	-2.64923787005956	1.08481315202758e-29	2.16657727300656e-28
SHE	20.8403882352941	2.08421956947162	-3.32180297727225	1.63407611527299e-31	1.57735813812225e-29
SHISA3	10.1444019607843	3.15234227005871	-1.68618772584535	5.67715212210531e-26	4.73286623838324e-25
SHROOM3	25.3015333333333	7.08596223091977	-1.83618913749196	3.41365142379511e-27	3.54520829789675e-26
SHROOM4	27.3395705882353	4.05168512720157	-2.75439661732895	5.13090508722114e-31	2.28623181966232e-29
SIAE	21.1007274509804	10.4270301369863	-1.01696443399115	5.84963996528499e-21	2.56999639346933e-20
SIDT2	47.6364745098039	18.0525878669276	-1.39986098133005	8.26947962416735e-29	1.24051644792982e-27
SIGLEC1	36.5147058823529	8.9722240704501	-2.02494005448776	1.78874256636061e-23	1.03204330719806e-22
SIGLEC12	6.70024901960784	3.29535831702544	-1.02377937181185	0.00142879429941467	0.00180924429044877
SIGLEC14	19.3884274509804	5.28396594911937	-1.87550271991617	5.34662242682522e-20	2.12808813044125e-19
SIGLEC6	5.1775	0.986154794520548	-2.39236962232924	7.41736173908111e-28	8.87002814592377e-27
SIGLEC7	9.24949215686275	3.12257201565558	-1.56663931167831	9.08969972362265e-24	5.45180079825097e-23
SIGLEC9	14.6713960784314	4.86141956947162	-1.5935566015378	3.51570600001939e-25	2.57825278146877e-24
SIK2	38.480462745098	16.8694528375734	-1.18971296785423	2.78908683533872e-24	1.78885802203839e-23
SIRPB1	13.9574823529412	1.49789569471624	-3.22002966106104	1.34972668494264e-30	4.28775226269658e-29
SIRPB2	10.1758980392157	3.01487886497065	-1.75498417798877	4.01326789145607e-25	2.91150616886343e-24
SLA	35.2656549019608	10.6476534246575	-1.72772831338902	4.45269217745398e-25	3.21474850736932e-24
SLAIN1	11.7685725490196	3.6821446183953	-1.67632114589358	5.13737041362974e-24	3.1918839371567e-23
SLC11A1	51.9645588235294	10.1145039138943	-2.36110244145512	3.64573374406315e-28	4.66550249086224e-27
SLC12A4	42.0107607843137	19.8757064579256	-1.07975277206146	6.19092541916958e-23	3.36217554642834e-22
SLC14A1	6.86518235294118	3.15963209393346	-1.11954146028659	7.47441319773507e-25	5.22860376075757e-24
SLC15A2	37.5550352941176	16.6266070450098	-1.17551256292452	2.18039495552641e-19	8.17709808724367e-19
SLC15A3	57.9453509803922	18.82058962818	-1.62238109004727	6.98639452224133e-28	8.45948990536145e-27
SLC16A11	7.54806666666667	2.86349099804305	-1.39833209721703	6.43633320346402e-20	2.54382126990538e-19
SLC16A4	26.1286176470588	6.16235440313112	-2.08407723917583	1.89595063102558e-28	2.619982545494e-27
SLC16A5	51.9775156862745	18.8846086105675	-1.46067679672507	1.16142264446541e-24	7.91138603578582e-24
SLC16A6	8.39694509803922	3.08424833659491	-1.44494562243079	7.2584435195583e-19	2.60559016106239e-18
SLC19A1	15.3973235294118	7.14032563600783	-1.10861781809087	1.5176415541115e-22	7.89588138522882e-22
SLC19A3	11.0684803921569	1.00379549902153	-3.46291987865414	1.03847384997856e-30	3.5495254567183e-29
SLC1A1	63.6458137254902	6.21161624266145	-3.35702501760073	4.24287303308899e-31	2.07547205868603e-29
SLC1A7	2.35067450980392	0.910142270058708	-1.36891080278424	1.03046316467673e-25	8.20328924857405e-25
SLC22A3	46.2784666666667	10.330853816047	-2.16338157094576	2.36972247392472e-27	2.53918151769781e-26
SLC22A31	78.1571862745098	12.9573430528376	-2.59260861095191	1.61095417113705e-27	1.77258546350461e-26
SLC22A4	7.82355490196078	2.37134931506849	-1.72211609798266	5.09618291388136e-15	1.35707515113346e-14
SLC25A20	43.0817803921569	19.4078653620352	-1.15043642453139	1.04377304109634e-26	9.88910865111697e-26
SLC25A25	50.1365549019608	20.6452082191781	-1.28005589678136	3.01858755682662e-14	7.58919005674417e-14
SLC26A9	30.1532098039216	3.5445060665362	-3.08865508056862	1.120946692699e-28	1.62207896770031e-27
SLC27A3	49.394662745098	17.2515861056751	-1.51762615337264	2.41460677054919e-28	3.20546765085394e-27
SLC34A2	2085.66411372549	171.405009980431	-3.60502565382446	2.55277708185934e-31	1.6490489421475e-29
SLC35A1	27.9352941176471	10.4698639921722	-1.41584630864317	1.51792678302567e-27	1.68117551252088e-26
SLC39A8	311.617366666667	23.6973816046967	-3.7169760727958	9.90246874997931e-32	1.57735813812225e-29
SLC40A1	257.163147058824	104.788494324853	-1.29520359202253	2.44684389217128e-19	9.13574098125123e-19
SLC43A2	31.2922921568627	13.5513878669276	-1.20736672677584	2.43770662328057e-23	1.38574640509099e-22
SLC43A3	27.5291509803922	12.3479771037182	-1.1566854038798	2.34303620600372e-21	1.06509534738236e-20
SLC44A2	245.857343137255	117.925392367906	-1.05994704436498	4.27087686999504e-24	2.67444845184615e-23
SLC44A4	81.9326333333333	19.9143181996086	-2.04063209667293	3.97793950230322e-23	2.20468642120672e-22
SLC46A2	20.715068627451	1.17783424657534	-4.13647216786607	1.03289715477691e-31	1.57735813812225e-29
SLC46A3	26.0830490196078	10.6586003913894	-1.29109451907777	1.11753542730386e-26	1.05215103235909e-25
SLC49A3	18.7858098039216	7.04628571428571	-1.41470842804821	4.53756406002643e-25	3.27077695538798e-24
SLC4A4	17.347031372549	2.41372818003914	-2.84535367056237	6.24060664119191e-30	1.37001183087766e-28
SLC51B	17.2102862745098	1.48567651663405	-3.5340791648744	2.44664941790393e-31	1.62727026226264e-29
SLC5A8	6.73734509803922	1.65789686888454	-2.02282593310902	2.71303761546283e-19	1.01072629267008e-18
SLC5A9	7.12197058823529	0.573079452054794	-3.63546940377638	1.42863234810627e-28	2.02179930102545e-27
SLC6A12	3.57979215686275	1.12765851272016	-1.66654558236861	3.18864317370726e-26	2.78459712084228e-25
SLC6A14	77.0153490196078	22.4720046966732	-1.77701716987066	1.53945432357085e-18	5.37058729264342e-18
SLC6A20	6.52988431372549	0.776186105675147	-3.07258291946176	4.96029791238759e-27	4.98298837523102e-26
SLC6A4	86.9014196078431	1.52013463796477	-5.83710873127161	3.71440143215073e-30	9.23571136059223e-29
SLC7A2	27.2331843137255	10.6139455968689	-1.35940462410031	1.81850512907571e-19	6.87335883192922e-19
SLC7A7	61.8997764705882	15.3091440313112	-2.01554057889312	9.05577731789138e-30	1.85808585970899e-28
SLC8A1	4.26685294117647	1.69564618395303	-1.33133722190646	4.63873075051173e-23	2.55519024750261e-22
SLC9A3R2	187.776435294118	37.7482499021526	-2.31453436126736	1.06051927166448e-30	3.59750519767391e-29
SLCO2A1	153.636478431373	25.1295753424658	-2.61206260387458	1.748675055697e-26	1.5941162678572e-25
SLCO2B1	82.0728078431373	17.6270571428571	-2.21911267587443	5.79362535658797e-29	9.09531813247607e-28
SLCO4C1	22.3993176470588	6.79392074363992	-1.72113849070024	1.30792930313789e-21	6.12714644009229e-21
SLFN11	48.7893725490196	19.3232477495108	-1.33622933462138	2.12678232701133e-23	1.21823030110225e-22
SLIT2	43.8199235294118	7.43276731898239	-2.5596156160589	5.73492886428627e-29	9.03468781758797e-28
SLIT3	41.213431372549	4.65725557729941	-3.14556262483151	1.96702486092917e-30	5.69888468828428e-29
SLN	3.87386078431373	1.03185772994129	-1.90852803930609	1.18234309448776e-08	2.0915636947955e-08
SLPI	4225.32863921569	1451.151437182	-1.54186547427925	3.5805589965009e-21	1.606551246652e-20
SMAD6	23.4373843137255	3.54624442270059	-2.7244476877726	2.77979699956863e-28	3.64369313506564e-27
SMAD7	45.5929274509804	15.4734804305284	-1.55901230851014	4.23884491910213e-27	4.31588576567103e-26
SMAD9	12.7930823529412	3.37915714285714	-1.92062856001698	4.13814600224707e-26	3.5293250527652e-25
SMIM10	18.0416568627451	5.58733091976517	-1.6911006609966	4.91200232787879e-27	4.94165003194423e-26
SMIM14	68.7412039215686	31.7187088062622	-1.11584107551441	3.03198930217189e-24	1.93362718793683e-23
SMIM6	8.76160196078431	1.40405772994129	-2.64159241913907	4.23145714847865e-28	5.34668275983757e-27
SMPD3	4.8441862745098	2.1934542074364	-1.1430497547081	2.35366592051596e-16	6.9140216694704e-16
SMTNL2	6.37636862745098	1.67470019569472	-1.92883218823693	2.78903273028346e-24	1.78885802203839e-23
SNAI1	24.5395647058824	11.9059544031311	-1.04342638371465	1.93316468785363e-08	3.37466465615618e-08
SNAI3	6.4454431372549	2.6922324853229	-1.25947655223478	1.63277277514495e-23	9.46503445136624e-23
SNED1	8.05367450980392	2.84193581213307	-1.50277319648641	3.58285685494475e-25	2.62321856825429e-24
SNRK	30.3401470588235	10.1789864970646	-1.57563415627425	7.90244407987204e-31	3.03101203903171e-29
SNTB1	30.2901647058824	9.58074951076321	-1.6606389941206	3.72153132353454e-26	3.20845430389782e-25
SNTN	14.630968627451	1.67464559686888	-3.12709756744556	3.47559512621262e-16	1.01172940489428e-15
SNX20	10.9603980392157	4.60082387475538	-1.25233605789203	9.9474617527246e-21	4.2743692273563e-20
SNX22	8.42055098039216	1.8422675146771	-2.19243206637086	1.76120768494138e-27	1.92534938901972e-26
SNX25	48.1907901960784	11.0997569471624	-2.11822937145424	2.99263005438395e-31	1.76434490673527e-29
SNX30	40.3379843137255	10.1547589041096	-1.98998300703396	1.24120523816143e-30	4.03795467961867e-29
SOBP	4.91659607843137	2.37756771037182	-1.04817340786843	1.45510108389353e-18	5.0841924776518e-18
SOCS2	43.4659882352941	15.8452547945205	-1.45583608715448	8.20513347890706e-17	2.50457850098856e-16
SOCS3	655.345617647059	192.193511937378	-1.76969632462958	3.1698114151526e-14	7.95457693605488e-14
SOD3	150.390754901961	29.3702988258317	-2.35628603229023	8.68677115916699e-31	3.22198069834927e-29
SORBS1	23.9739588235294	3.94926536203522	-2.60181194628633	9.64903518518096e-31	3.40134788603468e-29
SORBS2	8.96903529411765	1.6105481409002	-2.47740103281448	1.86214609607673e-29	3.34322499500391e-28
SORCS2	13.2422784313725	6.17899432485323	-1.0997074162925	5.02035825174517e-18	1.67855664733969e-17
SORT1	92.4983509803922	32.7169970645793	-1.49938730979617	3.34705433820442e-27	3.48140758826897e-26
SOWAHD	4.8348	2.18933561643836	-1.14296308043918	7.29286396339947e-15	1.92157231948125e-14
SOX17	21.072862745098	1.98724637964775	-3.40654366263277	3.98222064739148e-31	2.04426175620558e-29
SOX18	35.0232411764706	10.555684148728	-1.73029251458548	1.77441354885215e-20	7.39167780874223e-20
SOX7	39.2271568627451	12.9139577299413	-1.60292156443302	1.87734086132517e-16	5.55832872121735e-16
SPA17	3.83390392156863	1.48795107632094	-1.36548709166013	6.3295706303156e-20	2.50309118570272e-19
SPAAR	6.70080980392157	0.693337377690802	-3.2727060150221	2.02114938195775e-31	1.57735813812225e-29
SPACA9	16.183137254902	8.07640078277887	-1.00270690525865	1.33827106430019e-10	2.66528951749769e-10
SPAG6	16.1456803921569	2.26787338551859	-2.83173623603717	4.41199981483578e-15	1.18070187314366e-14
SPAG8	5.44873333333333	1.61372954990215	-1.755522072652	8.0885625273393e-15	2.12375890084807e-14
SPARCL1	795.606945098039	198.631481017613	-2.00196157685449	1.82670181477391e-25	1.40206374083357e-24
SPATA13	19.3929294117647	6.67927769080235	-1.53776674656826	9.70710670251817e-28	1.1134764637415e-26
SPATA17	1.90202941176471	0.931883170254403	-1.02931855393864	0.00013541535190038	0.000183576932021993
SPATA18	22.2226725490196	5.11514070450098	-2.11918649844202	1.7246613110211e-23	9.96347982888142e-23
SPATA6	9.67597647058824	3.46795205479452	-1.48032330795086	2.13016817631069e-24	1.38934794709486e-23
SPATA6L	2.15610196078431	0.923504892367906	-1.2232338947224	3.04877034334251e-20	1.24168707900167e-19
SPEF1	7.81850980392157	1.5807518590998	-2.30628274200743	2.43526238019619e-12	5.4237013188764e-12
SPI1	201.081647058824	46.8689213307241	-2.10107791403405	3.79258480181875e-30	9.34373857834944e-29
SPN	50.4888254901961	5.75460704500978	-3.13317479471072	1.63410267469871e-31	1.57735813812225e-29
SPNS2	47.1323490196078	9.11472504892368	-2.37044654304781	2.43146402746886e-29	4.20322609921345e-28
SPOCK2	321.748682352941	34.9798367906067	-3.20133877719338	3.79258480181875e-30	9.34373857834944e-29
SPON1	61.9761941176471	24.1108230919765	-1.36203326119777	2.00783674432653e-19	7.54672648909997e-19
SPRING1	64.9075254901961	24.6850637964775	-1.39474738285926	6.92327231730567e-27	6.76837676925259e-26
SPRY1	61.0838176470588	24.9744956947162	-1.29033468498764	4.18273458985501e-18	1.40545295414715e-17
SPRY4	76.0967392156863	16.7951745596869	-2.17978784461189	1.7666772830924e-28	2.46149741992059e-27
SPTAN1	97.7156705882353	46.2698757338552	-1.07851672037157	1.39031461116343e-21	6.49278366147266e-21
SPTBN1	232.896105882353	55.2537712328767	-2.07554167613288	8.59594824692355e-31	3.20590876468826e-29
SPTLC3	10.0778098039216	3.08981702544031	-1.70558882261293	2.51824548747067e-24	1.62751998091272e-23
SRGAP2C	5.23982745098039	2.49949921722113	-1.06788022897726	7.76293628739118e-21	3.36569418258808e-20
SRGN	935.494390196078	321.573201369863	-1.54058181913258	2.42637550800749e-24	1.57341478067287e-23
SRPX	60.4657392156863	21.6785037181996	-1.47985273826852	7.73441228179607e-20	3.03112627624176e-19
SSC5D	15.8463843137255	7.34645518590998	-1.10903350341261	4.8165427288814e-11	9.85573558390842e-11
SSTR1	14.1374078431373	1.20300528375734	-3.55480273566991	1.16540455954736e-29	2.28361784592872e-28
ST3GAL5	13.8076254901961	3.57786360078278	-1.94829494580233	1.12095376406517e-28	1.62207896770031e-27
ST3GAL6	7.95356470588235	3.70404050880626	-1.10250172986633	3.65855753718084e-19	1.34736280923033e-18
